iarai-playground
Warmup ... batch 50, workers 2
((5)-get_item) __getitem__ id (139681726342192) 145.13874053955078 ms
((5)-get_item) __getitem__ id (139681726342192) 154.59203720092773 ms
((5)-get_item) __getitem__ id (139681726342192) 144.4530487060547 ms
((5)-get_item) __getitem__ id (139681726342192) 143.4195041656494 ms
((5)-get_item) __getitem__ id (139681726342192) 140.8529281616211 ms
((5)-get_item) __getitem__ id (139681726342192) 140.9749984741211 ms
((5)-get_item) __getitem__ id (139681726342192) 156.63743019104004 ms
((5)-get_item) __getitem__ id (139681726342192) 135.48851013183594 ms
((5)-get_item) __getitem__ id (139681726342192) 138.28420639038086 ms
((5)-get_item) __getitem__ id (139681726342192) 133.2690715789795 ms
((4)-threadedmapdataset-fetcher) fetch id (139681726379776) 35099.266052246094 ms
((5)-get_item) __getitem__ id (139681726342192) 201.27463340759277 ms
((5)-get_item) __getitem__ id (139681726342192) 211.23719215393066 ms
((5)-get_item) __getitem__ id (139681726342192) 129.76956367492676 ms
((5)-get_item) __getitem__ id (139681726342192) 140.02132415771484 ms
((5)-get_item) __getitem__ id (139681726342192) 182.22808837890625 ms
((5)-get_item) __getitem__ id (139681726342192) 126.4638900756836 ms
((5)-get_item) __getitem__ id (139681726342192) 131.73341751098633 ms
((5)-get_item) __getitem__ id (139681726342192) 140.2761936187744 ms
((5)-get_item) __getitem__ id (139681726342192) 145.22385597229004 ms
((5)-get_item) __getitem__ id (139681726342192) 143.42856407165527 ms
((5)-get_item) __getitem__ id (139681726342192) 130.5406093597412 ms
((5)-get_item) __getitem__ id (139681726342192) 136.0611915588379 ms
((5)-get_item) __getitem__ id (139681726342192) 116.22214317321777 ms
((5)-get_item) __getitem__ id (139681726342192) 127.54249572753906 ms
((5)-get_item) __getitem__ id (139681726342192) 148.2398509979248 ms
((5)-get_item) __getitem__ id (139681726342192) 119.80843544006348 ms
((5)-get_item) __getitem__ id (139681726342192) 124.46904182434082 ms
((5)-get_item) __getitem__ id (139681726342192) 127.21872329711914 ms
((5)-get_item) __getitem__ id (139681726342192) 138.3066177368164 ms
((5)-get_item) __getitem__ id (139681726342192) 130.27119636535645 ms
((5)-get_item) __getitem__ id (139681726342192) 136.3513469696045 ms
((5)-get_item) __getitem__ id (139681726342192) 141.8454647064209 ms
((5)-get_item) __getitem__ id (139681726342192) 115.04125595092773 ms
((5)-get_item) __getitem__ id (139681726342192) 144.46353912353516 ms
((5)-get_item) __getitem__ id (139681726342192) 145.40839195251465 ms
((5)-get_item) __getitem__ id (139681726342192) 141.3724422454834 ms
((5)-get_item) __getitem__ id (139681726342192) 144.33932304382324 ms
((5)-get_item) __getitem__ id (139681726342192) 116.90783500671387 ms
((5)-get_item) __getitem__ id (139681726342192) 136.26861572265625 ms
((5)-get_item) __getitem__ id (139681726342192) 124.98307228088379 ms
((5)-get_item) __getitem__ id (139681726342192) 131.21962547302246 ms
((5)-get_item) __getitem__ id (139681726342192) 139.40024375915527 ms
((5)-get_item) __getitem__ id (139681726342192) 153.54251861572266 ms
((5)-get_item) __getitem__ id (139681726342192) 132.45439529418945 ms
((5)-get_item) __getitem__ id (139681726342192) 209.75136756896973 ms
((5)-get_item) __getitem__ id (139681726342192) 137.50720024108887 ms
((5)-get_item) __getitem__ id (139681726342192) 132.0960521697998 ms
((5)-get_item) __getitem__ id (139681726342192) 130.14721870422363 ms
((5)-get_item) __getitem__ id (139681726342192) 126.13391876220703 ms
((5)-get_item) __getitem__ id (139681726342192) 131.94775581359863 ms
((5)-get_item) __getitem__ id (139681726342192) 129.14299964904785 ms
((5)-get_item) __getitem__ id (139681726342192) 122.21312522888184 ms
((5)-get_item) __getitem__ id (139681726342192) 129.75382804870605 ms
((5)-get_item) __getitem__ id (139681726342192) 110.44883728027344 ms
((5)-get_item) __getitem__ id (139681726342192) 137.74633407592773 ms
((5)-get_item) __getitem__ id (139681726342192) 130.39374351501465 ms
((5)-get_item) __getitem__ id (139681726342192) 139.59217071533203 ms
((5)-get_item) __getitem__ id (139681726342192) 137.7577781677246 ms
((5)-get_item) __getitem__ id (139681726342192) 134.59253311157227 ms
((5)-get_item) __getitem__ id (139681726342192) 142.12322235107422 ms
((4)-threadedmapdataset-fetcher) fetch id (139681726379776) 6937.191963195801 ms
((5)-get_item) __getitem__ id (139681726342192) 305.6156635284424 ms
((5)-get_item) __getitem__ id (139681726342192) 164.18695449829102 ms
((5)-get_item) __getitem__ id (139681726342192) 181.41937255859375 ms
((5)-get_item) __getitem__ id (139681726342192) 146.5909481048584 ms
((5)-get_item) __getitem__ id (139681726342192) 135.64133644104004 ms
((5)-get_item) __getitem__ id (139681726342192) 142.1823501586914 ms
((5)-get_item) __getitem__ id (139681726342192) 153.6881923675537 ms
((5)-get_item) __getitem__ id (139681726342192) 120.85771560668945 ms
((5)-get_item) __getitem__ id (139681726342192) 143.1882381439209 ms
((5)-get_item) __getitem__ id (139681726342192) 114.18318748474121 ms
((5)-get_item) __getitem__ id (139681726342192) 127.32219696044922 ms
((5)-get_item) __getitem__ id (139681726342192) 139.84322547912598 ms
((5)-get_item) __getitem__ id (139681726342192) 138.9939785003662 ms
((5)-get_item) __getitem__ id (139681726342192) 130.61857223510742 ms
((5)-get_item) __getitem__ id (139681726342192) 128.87287139892578 ms
((5)-get_item) __getitem__ id (139681726342192) 147.61638641357422 ms
((5)-get_item) __getitem__ id (139681726342192) 147.71747589111328 ms
((5)-get_item) __getitem__ id (139681726342192) 173.15244674682617 ms
((5)-get_item) __getitem__ id (139681726342192) 153.91969680786133 ms
((5)-get_item) __getitem__ id (139681726342192) 142.72451400756836 ms
((5)-get_item) __getitem__ id (139681726342192) 134.3533992767334 ms
((5)-get_item) __getitem__ id (139681726342192) 123.91781806945801 ms
((5)-get_item) __getitem__ id (139681726342192) 127.12430953979492 ms
((5)-get_item) __getitem__ id (139681726342192) 136.37137413024902 ms
((5)-get_item) __getitem__ id (139681726342192) 136.735200881958 ms
((5)-get_item) __getitem__ id (139681726342192) 135.44583320617676 ms
((5)-get_item) __getitem__ id (139681726342192) 144.76418495178223 ms
((5)-get_item) __getitem__ id (139681726342192) 141.67284965515137 ms
((5)-get_item) __getitem__ id (139681726342192) 137.03155517578125 ms
((5)-get_item) __getitem__ id (139681726342192) 139.58096504211426 ms
((5)-get_item) __getitem__ id (139681726342192) 136.55352592468262 ms
((5)-get_item) __getitem__ id (139681726342192) 133.56924057006836 ms
((5)-get_item) __getitem__ id (139681726342192) 133.70633125305176 ms
((5)-get_item) __getitem__ id (139681726342192) 144.99235153198242 ms
((5)-get_item) __getitem__ id (139681726342192) 136.38758659362793 ms
((5)-get_item) __getitem__ id (139681726342192) 148.09775352478027 ms
((5)-get_item) __getitem__ id (139681726342192) 142.17662811279297 ms
((5)-get_item) __getitem__ id (139681726342192) 136.79027557373047 ms
((5)-get_item) __getitem__ id (139681726342192) 141.7062282562256 ms
((5)-get_item) __getitem__ id (139681726342192) 134.05680656433105 ms
((5)-get_item) __getitem__ id (139681726342192) 148.76866340637207 ms
((5)-get_item) __getitem__ id (139681726342192) 136.05976104736328 ms
((5)-get_item) __getitem__ id (139681726342192) 137.90369033813477 ms
((5)-get_item) __getitem__ id (139681726342192) 136.5334987640381 ms
((5)-get_item) __getitem__ id (139681726342192) 134.42659378051758 ms
((5)-get_item) __getitem__ id (139681726342192) 145.10226249694824 ms
((5)-get_item) __getitem__ id (139681726342192) 146.3468074798584 ms
((5)-get_item) __getitem__ id (139681726342192) 136.9626522064209 ms
((5)-get_item) __getitem__ id (139681726342192) 138.65184783935547 ms
((5)-get_item) __getitem__ id (139681726342192) 132.10821151733398 ms
((4)-threadedmapdataset-fetcher) fetch id (139681726379776) 7177.788019180298 ms
((5)-get_item) __getitem__ id (139681726342192) 299.452543258667 ms
((5)-get_item) __getitem__ id (139681726342192) 163.14244270324707 ms
((5)-get_item) __getitem__ id (139681726342192) 127.05683708190918 ms
((5)-get_item) __getitem__ id (139681726342192) 165.4808521270752 ms
((5)-get_item) __getitem__ id (139681726342192) 126.47223472595215 ms
((5)-get_item) __getitem__ id (139681726342192) 130.873441696167 ms
((5)-get_item) __getitem__ id (139681726342192) 139.93263244628906 ms
((5)-get_item) __getitem__ id (139681726342192) 120.78022956848145 ms
((5)-get_item) __getitem__ id (139681726342192) 135.72382926940918 ms
((5)-get_item) __getitem__ id (139681726342192) 140.3512954711914 ms
((5)-get_item) __getitem__ id (139681726342192) 137.98880577087402 ms
((5)-get_item) __getitem__ id (139681726342192) 119.04144287109375 ms
((5)-get_item) __getitem__ id (139681726342192) 146.07882499694824 ms
((5)-get_item) __getitem__ id (139681726342192) 144.3791389465332 ms
((5)-get_item) __getitem__ id (139681726342192) 128.3113956451416 ms
((5)-get_item) __getitem__ id (139681726342192) 131.61635398864746 ms
((5)-get_item) __getitem__ id (139681726342192) 111.21630668640137 ms
((5)-get_item) __getitem__ id (139681726342192) 132.4772834777832 ms
((5)-get_item) __getitem__ id (139681726342192) 132.49564170837402 ms
((5)-get_item) __getitem__ id (139681726342192) 134.91129875183105 ms
((5)-get_item) __getitem__ id (139681726342192) 141.73126220703125 ms
((5)-get_item) __getitem__ id (139681726342192) 131.91914558410645 ms
((5)-get_item) __getitem__ id (139681726342192) 138.95273208618164 ms
((5)-get_item) __getitem__ id (139681726342192) 130.1875114440918 ms
((5)-get_item) __getitem__ id (139681726342192) 140.3980255126953 ms
((5)-get_item) __getitem__ id (139681726342192) 131.95180892944336 ms
((5)-get_item) __getitem__ id (139681726342192) 146.21639251708984 ms
((5)-get_item) __getitem__ id (139681726342192) 156.41403198242188 ms
((5)-get_item) __getitem__ id (139681726342192) 135.0247859954834 ms
((5)-get_item) __getitem__ id (139681726342192) 135.70785522460938 ms
((5)-get_item) __getitem__ id (139681726342192) 134.01055335998535 ms
((5)-get_item) __getitem__ id (139681726342192) 146.12555503845215 ms
((5)-get_item) __getitem__ id (139681726342192) 132.3530673980713 ms
((5)-get_item) __getitem__ id (139681726342192) 139.06192779541016 ms
((5)-get_item) __getitem__ id (139681726342192) 143.44191551208496 ms
((5)-get_item) __getitem__ id (139681726342192) 119.82345581054688 ms
((5)-get_item) __getitem__ id (139681726342192) 127.71153450012207 ms
((5)-get_item) __getitem__ id (139681726342192) 131.15334510803223 ms
((5)-get_item) __getitem__ id (139681726342192) 126.72638893127441 ms
((5)-get_item) __getitem__ id (139681726342192) 153.7330150604248 ms
((5)-get_item) __getitem__ id (139681726342192) 135.1950168609619 ms
((5)-get_item) __getitem__ id (139681726342192) 132.31158256530762 ms
((5)-get_item) __getitem__ id (139681726342192) 148.8780975341797 ms
((5)-get_item) __getitem__ id (139681726342192) 174.87573623657227 ms
((5)-get_item) __getitem__ id (139681726342192) 150.01201629638672 ms
((5)-get_item) __getitem__ id (139681726342192) 127.53438949584961 ms
((5)-get_item) __getitem__ id (139681726342192) 140.2149200439453 ms
((5)-get_item) __getitem__ id (139681726342192) 140.29669761657715 ms
((5)-get_item) __getitem__ id (139681726342192) 129.78744506835938 ms
((5)-get_item) __getitem__ id (139681726342192) 152.44340896606445 ms
((4)-threadedmapdataset-fetcher) fetch id (139681726379776) 7043.39861869812 ms
((5)-get_item) __getitem__ id (139681726342192) 304.1646480560303 ms
((5)-get_item) __getitem__ id (139681726342192) 185.27960777282715 ms
((5)-get_item) __getitem__ id (139681726342192) 142.11511611938477 ms
((5)-get_item) __getitem__ id (139681726342192) 171.30231857299805 ms
((5)-get_item) __getitem__ id (139681726342192) 136.72327995300293 ms
((5)-get_item) __getitem__ id (139681726342192) 106.00733757019043 ms
((5)-get_item) __getitem__ id (139681726342192) 135.97893714904785 ms
((5)-get_item) __getitem__ id (139681726342192) 137.53080368041992 ms
((5)-get_item) __getitem__ id (139681726342192) 133.22114944458008 ms
((5)-get_item) __getitem__ id (139681726342192) 140.14554023742676 ms
((5)-get_item) __getitem__ id (139681726342192) 144.7758674621582 ms
((5)-get_item) __getitem__ id (139681726342192) 126.2216567993164 ms
((5)-get_item) __getitem__ id (139681726342192) 137.63856887817383 ms
((5)-get_item) __getitem__ id (139681726342192) 151.71551704406738 ms
((5)-get_item) __getitem__ id (139681726342192) 151.51357650756836 ms
((5)-get_item) __getitem__ id (139681726342192) 141.6339874267578 ms
((5)-get_item) __getitem__ id (139681726342192) 116.96267127990723 ms
((5)-get_item) __getitem__ id (139681726342192) 145.4446315765381 ms
((5)-get_item) __getitem__ id (139681726342192) 139.30845260620117 ms
((5)-get_item) __getitem__ id (139681726342192) 135.44774055480957 ms
((5)-get_item) __getitem__ id (139681726342192) 147.69577980041504 ms
((5)-get_item) __getitem__ id (139681726342192) 150.28882026672363 ms
((5)-get_item) __getitem__ id (139681726342192) 147.98974990844727 ms
((5)-get_item) __getitem__ id (139681726342192) 148.17500114440918 ms
((5)-get_item) __getitem__ id (139681726342192) 144.83404159545898 ms
((5)-get_item) __getitem__ id (139681726342192) 136.58642768859863 ms
((5)-get_item) __getitem__ id (139681726342192) 130.12170791625977 ms
((5)-get_item) __getitem__ id (139681726342192) 131.00862503051758 ms
((5)-get_item) __getitem__ id (139681726342192) 139.7712230682373 ms
((5)-get_item) __getitem__ id (139681726342192) 156.88753128051758 ms
((5)-get_item) __getitem__ id (139681726342192) 115.04054069519043 ms
((5)-get_item) __getitem__ id (139681726342192) 139.56546783447266 ms
((5)-get_item) __getitem__ id (139681726342192) 151.99637413024902 ms
((5)-get_item) __getitem__ id (139681726342192) 137.79163360595703 ms
((5)-get_item) __getitem__ id (139681726342192) 106.02068901062012 ms
((5)-get_item) __getitem__ id (139681726342192) 125.61583518981934 ms
((5)-get_item) __getitem__ id (139681726342192) 144.7000503540039 ms
((5)-get_item) __getitem__ id (139681726342192) 143.12458038330078 ms
((5)-get_item) __getitem__ id (139681726342192) 143.5542106628418 ms
((5)-get_item) __getitem__ id (139681726342192) 144.44971084594727 ms
((5)-get_item) __getitem__ id (139681726342192) 135.1470947265625 ms
((5)-get_item) __getitem__ id (139681726342192) 144.04964447021484 ms
((5)-get_item) __getitem__ id (139681726342192) 145.9643840789795 ms
((5)-get_item) __getitem__ id (139681726342192) 139.97936248779297 ms
((5)-get_item) __getitem__ id (139681726342192) 152.1306037902832 ms
((5)-get_item) __getitem__ id (139681726342192) 145.44439315795898 ms
((5)-get_item) __getitem__ id (139681726342192) 141.16811752319336 ms
((5)-get_item) __getitem__ id (139681726342192) 139.01662826538086 ms
((5)-get_item) __getitem__ id (139681726342192) 144.26016807556152 ms
((5)-get_item) __getitem__ id (139681726342192) 143.6176300048828 ms
((4)-threadedmapdataset-fetcher) fetch id (139681726379776) 7200.517177581787 ms
((5)-get_item) __getitem__ id (139681726342192) 315.8612251281738 ms
((5)-get_item) __getitem__ id (139681726342192) 220.0946807861328 ms
((5)-get_item) __getitem__ id (139681726342192) 147.15147018432617 ms
((5)-get_item) __getitem__ id (139681726342192) 111.33623123168945 ms
((5)-get_item) __getitem__ id (139681726342192) 128.86571884155273 ms
((5)-get_item) __getitem__ id (139681726342192) 132.89213180541992 ms
((5)-get_item) __getitem__ id (139681726342192) 138.94033432006836 ms
((5)-get_item) __getitem__ id (139681726342192) 116.3794994354248 ms
((5)-get_item) __getitem__ id (139681726342192) 137.27498054504395 ms
((5)-get_item) __getitem__ id (139681726342192) 131.73174858093262 ms
((5)-get_item) __getitem__ id (139681726342192) 140.03515243530273 ms
((5)-get_item) __getitem__ id (139681726342192) 137.4795436859131 ms
((5)-get_item) __getitem__ id (139681726342192) 147.68695831298828 ms
((5)-get_item) __getitem__ id (139681726342192) 144.6239948272705 ms
((5)-get_item) __getitem__ id (139681726342192) 164.37315940856934 ms
((5)-get_item) __getitem__ id (139681726342192) 159.75522994995117 ms
((5)-get_item) __getitem__ id (139681726342192) 134.30142402648926 ms
((5)-get_item) __getitem__ id (139681726342192) 150.8941650390625 ms
((5)-get_item) __getitem__ id (139681726342192) 135.60914993286133 ms
((5)-get_item) __getitem__ id (139681726342192) 331.3896656036377 ms
((5)-get_item) __getitem__ id (139681726342192) 134.56106185913086 ms
((5)-get_item) __getitem__ id (139681726342192) 145.54643630981445 ms
((5)-get_item) __getitem__ id (139681726342192) 139.47105407714844 ms
((5)-get_item) __getitem__ id (139681726342192) 143.87917518615723 ms
((5)-get_item) __getitem__ id (139681726342192) 139.3733024597168 ms
((5)-get_item) __getitem__ id (139681726342192) 145.60651779174805 ms
((5)-get_item) __getitem__ id (139681726342192) 138.68045806884766 ms
((5)-get_item) __getitem__ id (139681726342192) 147.1259593963623 ms
((5)-get_item) __getitem__ id (139681726342192) 125.39958953857422 ms
((5)-get_item) __getitem__ id (139681726342192) 120.43476104736328 ms
((5)-get_item) __getitem__ id (139681726342192) 134.81783866882324 ms
((5)-get_item) __getitem__ id (139681726342192) 114.61496353149414 ms
((5)-get_item) __getitem__ id (139681726342192) 136.39450073242188 ms
((5)-get_item) __getitem__ id (139681726342192) 133.5465908050537 ms
((5)-get_item) __getitem__ id (139681726342192) 187.04986572265625 ms
((5)-get_item) __getitem__ id (139681726342192) 147.09806442260742 ms
((5)-get_item) __getitem__ id (139681726342192) 150.9380340576172 ms
((5)-get_item) __getitem__ id (139681726342192) 131.40106201171875 ms
((5)-get_item) __getitem__ id (139681726342192) 150.27999877929688 ms
((5)-get_item) __getitem__ id (139681726342192) 113.70730400085449 ms
((5)-get_item) __getitem__ id (139681726342192) 142.86446571350098 ms
((5)-get_item) __getitem__ id (139681726342192) 141.56579971313477 ms
((5)-get_item) __getitem__ id (139681726342192) 141.31736755371094 ms
((5)-get_item) __getitem__ id (139681726342192) 140.37299156188965 ms
((5)-get_item) __getitem__ id (139681726342192) 132.5843334197998 ms
((5)-get_item) __getitem__ id (139681726342192) 133.4671974182129 ms
((5)-get_item) __getitem__ id (139681726342192) 142.58170127868652 ms
((5)-get_item) __getitem__ id (139681726342192) 116.62602424621582 ms
((5)-get_item) __getitem__ id (139681726342192) 141.07036590576172 ms
((5)-get_item) __getitem__ id (139681726342192) 144.01817321777344 ms
((4)-threadedmapdataset-fetcher) fetch id (139681726379776) 7384.792804718018 ms
((5)-get_item) __getitem__ id (139681726342192) 306.78248405456543 ms
((5)-get_item) __getitem__ id (139681726342192) 179.72493171691895 ms
((5)-get_item) __getitem__ id (139681726342192) 127.0759105682373 ms
((5)-get_item) __getitem__ id (139681726342192) 187.9105567932129 ms
((5)-get_item) __getitem__ id (139681726342192) 144.4861888885498 ms
((5)-get_item) __getitem__ id (139681726342192) 147.18317985534668 ms
((5)-get_item) __getitem__ id (139681726342192) 143.89801025390625 ms
((5)-get_item) __getitem__ id (139681726342192) 129.17327880859375 ms
((5)-get_item) __getitem__ id (139681726342192) 137.2509002685547 ms
((5)-get_item) __getitem__ id (139681726342192) 129.90784645080566 ms
((5)-get_item) __getitem__ id (139681726342192) 143.77284049987793 ms
((5)-get_item) __getitem__ id (139681726342192) 145.32208442687988 ms
((5)-get_item) __getitem__ id (139681726342192) 148.79298210144043 ms
((5)-get_item) __getitem__ id (139681726342192) 137.3140811920166 ms
((5)-get_item) __getitem__ id (139681726342192) 137.7861499786377 ms
((5)-get_item) __getitem__ id (139681726342192) 112.9305362701416 ms
((5)-get_item) __getitem__ id (139681726342192) 143.5866355895996 ms
((5)-get_item) __getitem__ id (139681726342192) 139.71996307373047 ms
((5)-get_item) __getitem__ id (139681726342192) 142.2293186187744 ms
((5)-get_item) __getitem__ id (139681726342192) 142.36044883728027 ms
((5)-get_item) __getitem__ id (139681726342192) 143.15199851989746 ms
((5)-get_item) __getitem__ id (139681726342192) 153.72014045715332 ms
((5)-get_item) __getitem__ id (139681726342192) 149.95574951171875 ms
((5)-get_item) __getitem__ id (139681726342192) 127.07328796386719 ms
((5)-get_item) __getitem__ id (139681726342192) 144.32501792907715 ms
((5)-get_item) __getitem__ id (139681726342192) 152.3416042327881 ms
((5)-get_item) __getitem__ id (139681726342192) 150.97475051879883 ms
((5)-get_item) __getitem__ id (139681726342192) 150.02775192260742 ms
((5)-get_item) __getitem__ id (139681726342192) 123.37255477905273 ms
((5)-get_item) __getitem__ id (139681726342192) 170.8667278289795 ms
((5)-get_item) __getitem__ id (139681726342192) 145.005464553833 ms
((5)-get_item) __getitem__ id (139681726342192) 137.037992477417 ms
((5)-get_item) __getitem__ id (139681726342192) 148.2841968536377 ms
((5)-get_item) __getitem__ id (139681726342192) 156.64243698120117 ms
((5)-get_item) __getitem__ id (139681726342192) 142.3485279083252 ms
((5)-get_item) __getitem__ id (139681726342192) 143.80979537963867 ms
((5)-get_item) __getitem__ id (139681726342192) 144.9587345123291 ms
((5)-get_item) __getitem__ id (139681726342192) 159.2414379119873 ms
((5)-get_item) __getitem__ id (139681726342192) 133.8188648223877 ms
((5)-get_item) __getitem__ id (139681726342192) 115.78369140625 ms
((5)-get_item) __getitem__ id (139681726342192) 149.18088912963867 ms
((5)-get_item) __getitem__ id (139681726342192) 278.623104095459 ms
((5)-get_item) __getitem__ id (139681726342192) 147.81451225280762 ms
((5)-get_item) __getitem__ id (139681726342192) 128.53097915649414 ms
((5)-get_item) __getitem__ id (139681726342192) 145.26891708374023 ms
((5)-get_item) __getitem__ id (139681726342192) 126.66845321655273 ms
((5)-get_item) __getitem__ id (139681726342192) 114.77780342102051 ms
((5)-get_item) __getitem__ id (139681726342192) 156.16631507873535 ms
((5)-get_item) __getitem__ id (139681726342192) 146.10648155212402 ms
((5)-get_item) __getitem__ id (139681726342192) 144.4265842437744 ms
((4)-threadedmapdataset-fetcher) fetch id (139681726379776) 7458.852767944336 ms
((5)-get_item) __getitem__ id (139681726342192) 276.08585357666016 ms
((5)-get_item) __getitem__ id (139681726342192) 178.8651943206787 ms
((5)-get_item) __getitem__ id (139681726342192) 143.31841468811035 ms
((5)-get_item) __getitem__ id (139681726342192) 135.84280014038086 ms
((5)-get_item) __getitem__ id (139681726342192) 155.0607681274414 ms
((5)-get_item) __getitem__ id (139681726342192) 218.66774559020996 ms
((5)-get_item) __getitem__ id (139681726342192) 144.04940605163574 ms
((5)-get_item) __getitem__ id (139681726342192) 162.3983383178711 ms
((5)-get_item) __getitem__ id (139681726342192) 148.0414867401123 ms
((5)-get_item) __getitem__ id (139681726342192) 106.95314407348633 ms
((5)-get_item) __getitem__ id (139681726342192) 142.38858222961426 ms
((5)-get_item) __getitem__ id (139681726342192) 142.3356533050537 ms
((5)-get_item) __getitem__ id (139681726342192) 140.41376113891602 ms
((5)-get_item) __getitem__ id (139681726342192) 223.07682037353516 ms
((5)-get_item) __getitem__ id (139681726342192) 143.88537406921387 ms
((5)-get_item) __getitem__ id (139681726342192) 179.7168254852295 ms
((5)-get_item) __getitem__ id (139681726342192) 135.37120819091797 ms
((5)-get_item) __getitem__ id (139681726342192) 136.37328147888184 ms
((5)-get_item) __getitem__ id (139681726342192) 139.6777629852295 ms
((5)-get_item) __getitem__ id (139681726342192) 141.36672019958496 ms
((5)-get_item) __getitem__ id (139681726342192) 134.89341735839844 ms
((5)-get_item) __getitem__ id (139681726342192) 146.29220962524414 ms
((5)-get_item) __getitem__ id (139681726342192) 142.34304428100586 ms
((5)-get_item) __getitem__ id (139681726342192) 138.4434700012207 ms
((5)-get_item) __getitem__ id (139681726342192) 205.92761039733887 ms
((5)-get_item) __getitem__ id (139681726342192) 128.34930419921875 ms
((5)-get_item) __getitem__ id (139681726342192) 148.21267127990723 ms
((5)-get_item) __getitem__ id (139681726342192) 145.08438110351562 ms
((5)-get_item) __getitem__ id (139681726342192) 144.61779594421387 ms
((5)-get_item) __getitem__ id (139681726342192) 139.68753814697266 ms
((5)-get_item) __getitem__ id (139681726342192) 146.53611183166504 ms
((5)-get_item) __getitem__ id (139681726342192) 142.37666130065918 ms
((5)-get_item) __getitem__ id (139681726342192) 151.35741233825684 ms
((5)-get_item) __getitem__ id (139681726342192) 136.78598403930664 ms
((5)-get_item) __getitem__ id (139681726342192) 141.5090560913086 ms
((5)-get_item) __getitem__ id (139681726342192) 143.46718788146973 ms
((5)-get_item) __getitem__ id (139681726342192) 124.33576583862305 ms
((5)-get_item) __getitem__ id (139681726342192) 142.64488220214844 ms
((5)-get_item) __getitem__ id (139681726342192) 145.30038833618164 ms
((5)-get_item) __getitem__ id (139681726342192) 166.412353515625 ms
((5)-get_item) __getitem__ id (139681726342192) 151.5958309173584 ms
((5)-get_item) __getitem__ id (139681726342192) 153.1364917755127 ms
((5)-get_item) __getitem__ id (139681726342192) 142.47584342956543 ms
((5)-get_item) __getitem__ id (139681726342192) 133.2416534423828 ms
((5)-get_item) __getitem__ id (139681726342192) 146.0723876953125 ms
((5)-get_item) __getitem__ id (139681726342192) 176.93471908569336 ms
((5)-get_item) __getitem__ id (139681726342192) 149.20425415039062 ms
((5)-get_item) __getitem__ id (139681726342192) 166.69321060180664 ms
((5)-get_item) __getitem__ id (139681726342192) 139.55116271972656 ms
((5)-get_item) __getitem__ id (139681726342192) 141.72768592834473 ms
((4)-threadedmapdataset-fetcher) fetch id (139681726379776) 7610.399961471558 ms
