iarai-playground
Warmup ... batch 50, workers 2
Benchmark starts: 0
((5)-get_item) __getitem__ id (140090003551280) 29408.344507217407 ms
((5)-get_item) __getitem__ id (140090003551280) 167.99521446228027 ms
((5)-get_item) __getitem__ id (140090003551280) 172.49798774719238 ms
((5)-get_item) __getitem__ id (140090003551280) 144.5178985595703 ms
((5)-get_item) __getitem__ id (140090003551280) 157.38725662231445 ms
((5)-get_item) __getitem__ id (140090003551280) 159.3925952911377 ms
((5)-get_item) __getitem__ id (140090003551280) 178.58028411865234 ms
((5)-get_item) __getitem__ id (140090003551280) 159.66367721557617 ms
((4)-threadedmapdataset-fetcher) fetch id (140090003588864) 30548.60234260559 ms
((3)-worker_loop) _worker_loop id (140089985433952) 30639.31918144226 ms
((5)-get_item) __getitem__ id (140265222173744) 29413.578271865845 ms
((5)-get_item) __getitem__ id (140265222173744) 187.5011920928955 ms
((5)-get_item) __getitem__ id (140265222173744) 160.08973121643066 ms
((5)-get_item) __getitem__ id (140265222173744) 152.94766426086426 ms
((5)-get_item) __getitem__ id (140265222173744) 142.81034469604492 ms
((5)-get_item) __getitem__ id (140265222173744) 177.30116844177246 ms
((5)-get_item) __getitem__ id (140265222173744) 143.6314582824707 ms
((5)-get_item) __getitem__ id (140265222173744) 134.64879989624023 ms
((4)-threadedmapdataset-fetcher) fetch id (140265222211328) 30512.731552124023 ms
((5)-get_item) __getitem__ id (140265222173744) 150.2840518951416 ms
((5)-get_item) __getitem__ id (140265222173744) 152.6341438293457 ms
((5)-get_item) __getitem__ id (140265222173744) 122.26152420043945 ms
((5)-get_item) __getitem__ id (140265222173744) 141.0984992980957 ms
((5)-get_item) __getitem__ id (140265222173744) 167.62423515319824 ms
((5)-get_item) __getitem__ id (140265222173744) 142.2560214996338 ms
((5)-get_item) __getitem__ id (140265222173744) 130.7985782623291 ms
((5)-get_item) __getitem__ id (140265222173744) 149.26862716674805 ms
((4)-threadedmapdataset-fetcher) fetch id (140265222211328) 1156.4366817474365 ms
((3)-worker_loop) _worker_loop id (140265204060512) 31760.002613067627 ms
((2)-load_single) load_single id (140322438701984) 43285.017251968384 ms
Benchmark done: 0
Benchmark starts: 1
((5)-get_item) __getitem__ id (140645917226032) 27683.15815925598 ms
