,runtime,gpu_util_zero,gpu_util_mean_no_zeros,mem_util_mean,mem_util_mean_no_zeros,implementation,cache,library,fig,throughput,dl_MB,imgs,Mbit/s,MB/s
0,84.4150800704956,20.634920634920633,53.7,19.96825396825397,27.955555555555556,threaded,1,torch,Figure(2160x1800),355.386738660282,4504.367737770081,30000,426.8780160140536,53.3597520017567
1,202.38795709609985,15.686274509803921,44.75581395348837,5.46078431372549,9.440677966101696,threaded,1,lightning,Figure(2160x1800),148.2301636443472,4897.7350397109985,30000,193.59788437947057,24.19973554743382
2,89.98863506317139,7.6923076923076925,57.642857142857146,17.406593406593405,21.698630136986303,asyncio,1,torch,Figure(2160x1800),333.3754310079291,2857.100028991699,30000,253.99652095943316,31.749565119929144
3,170.8765163421631,1.36986301369863,87.49074074074075,7.872146118721461,9.268817204301076,asyncio,1,lightning,Figure(2160x1800),175.56537692943135,2857.100028991699,30000,133.76209160400452,16.720261450500566
4,59.203160524368286,15.277777777777779,49.73770491803279,25.90277777777778,31.610169491525422,vanilla,1,torch,Figure(2160x1800),506.7297038584936,2857.100028991699,30000,386.0739870893486,48.25924838616857
5,198.9804995059967,33.33333333333333,31.901041666666668,5.8125,10.269938650306749,vanilla,1,lightning,Figure(2160x1800),150.7685430204475,2857.100028991699,30000,114.8695489692685,14.358693621158562
